"id";"vpu_id";"decision";"resource_type";"avg_usage";"max_usage";"forecasted_max";"scale_percent";"itis_ticket_number";"action_status";"remarks";"run_id";"created_at"
337;842;"scale_down";"memory";11.11;11.83;11.68;50.0;"";"";"";"338";"2026-06-21 11:10:46"
338;843;"scale_down";"memory";18.19;20.97;18.06;50.0;"";"";"";"339";"2026-06-21 11:10:46"
339;844;"scale_down";"memory";14.19;14.53;14.1;50.0;"";"";"";"340";"2026-06-21 11:10:46"
340;845;"scale_down";"memory";28.8;29.24;24.52;50.0;"";"";"";"341";"2026-06-21 11:13:11"
341;846;"scale_down";"memory";12.66;14.4;16.25;50.0;"";"";"";"342";"2026-06-21 11:16:39"
342;847;"scale_down";"memory";28.8;29.19;31.85;50.0;"";"";"";"343";"2026-06-21 11:16:39"
343;848;"scale_down";"memory";16.47;17.58;12.92;50.0;"";"";"";"344";"2026-06-21 11:16:40"
344;849;"scale_down";"memory";26.44;27.37;21.73;50.0;"";"";"";"345";"2026-06-21 11:16:40"
345;850;"scale_down";"memory";24.26;24.79;26.51;50.0;"";"";"";"346";"2026-06-21 11:16:40"
346;851;"no_change";"memory";65.24;66.85;66.0;0.0;"";"";"";"347";"2026-06-21 11:16:40"
347;852;"scale_down";"memory";30.26;31.01;32.84;25.0;"";"";"";"348";"2026-06-21 11:16:40"
348;853;"scale_down";"memory";17.39;17.52;19.57;50.0;"";"";"";"349";"2026-06-21 11:16:41"
349;854;"scale_down";"memory";17.8;17.92;17.07;50.0;"";"";"";"350";"2026-06-21 11:16:41"
350;855;"scale_down";"memory";28.95;30.09;33.44;50.0;"";"";"";"351";"2026-06-21 11:19:18"
351;856;"scale_down";"memory";15.57;15.65;4.93;50.0;"";"";"";"352";"2026-06-21 11:22:45"
352;857;"scale_down";"memory";2.92;2.96;3.03;50.0;"";"";"";"353";"2026-06-21 11:22:46"
353;858;"scale_down";"memory";10.12;10.13;10.25;50.0;"";"";"";"354";"2026-06-21 11:22:46"
354;859;"scale_down";"memory";1.62;1.65;1.67;50.0;"";"";"";"355";"2026-06-21 11:22:46"
355;860;"scale_down";"memory";9.97;10.07;10.02;50.0;"";"";"";"356";"2026-06-21 11:22:46"
356;861;"no_change";"memory";68.23;68.34;68.53;0.0;"";"";"";"357";"2026-06-21 11:22:47"
357;862;"no_change";"memory";84.3;84.55;83.18;0.0;"";"";"";"358";"2026-06-21 11:22:47"
358;863;"no_change";"memory";63.1;63.17;53.64;0.0;"";"";"";"359";"2026-06-21 11:22:47"
359;864;"no_change";"memory";66.81;66.9;57.01;0.0;"";"";"";"360";"2026-06-21 11:22:47"
360;865;"scale_down";"memory";5.45;5.48;6.27;50.0;"";"";"";"361";"2026-06-21 11:25:11"
361;866;"no_change";"memory";78.14;78.26;69.75;0.0;"";"";"";"362";"2026-06-21 11:28:39"
362;867;"no_change";"memory";66.71;66.79;67.12;0.0;"";"";"";"363";"2026-06-21 11:28:39"
363;868;"no_change";"memory";78.64;78.73;80.09;0.0;"";"";"";"364";"2026-06-21 11:28:40"
364;869;"no_change";"memory";75.11;75.18;74.93;0.0;"";"";"";"365";"2026-06-21 11:28:40"
365;870;"no_change";"memory";64.41;64.52;51.99;0.0;"";"";"";"366";"2026-06-21 11:28:40"
366;871;"scale_down";"memory";20.29;20.51;17.13;50.0;"";"";"";"367";"2026-06-21 11:28:40"
367;872;"scale_down";"memory";18.65;18.97;14.11;50.0;"";"";"";"368";"2026-06-21 11:28:41"
368;873;"scale_down";"memory";28.36;29.35;29.1;50.0;"";"";"";"369";"2026-06-21 11:28:41"
369;874;"no_change";"memory";48.31;49.79;52.9;0.0;"";"";"";"370";"2026-06-21 11:28:41"
370;875;"scale_down";"memory";11.2;11.23;13.07;50.0;"";"";"";"371";"2026-06-21 11:31:05"
371;876;"scale_down";"memory";8.0;8.32;8.72;50.0;"";"";"";"372";"2026-06-21 11:34:22"
372;877;"scale_down";"memory";9.45;9.69;8.74;50.0;"";"";"";"373";"2026-06-21 11:34:23"
373;878;"scale_down";"memory";9.78;10.03;10.52;50.0;"";"";"";"374";"2026-06-21 11:34:23"
374;879;"no_change";"memory";50.07;52.53;9.05;0.0;"";"";"";"375";"2026-06-21 11:34:23"
375;880;"no_change";"memory";42.98;43.49;43.11;0.0;"";"";"";"376";"2026-06-21 11:34:23"
376;881;"no_change";"memory";84.8;85.28;83.28;0.0;"";"";"";"377";"2026-06-21 11:34:24"
377;882;"no_change";"memory";46.06;48.39;49.48;0.0;"";"";"";"378";"2026-06-21 11:34:24"
378;883;"scale_down";"memory";4.55;4.86;4.89;50.0;"";"";"";"379";"2026-06-21 11:34:24"
